customer_id,age,gender,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,online_security,tech_support,num_support_calls,avg_session_duration,churn
3940,21,Female,28,51.76773970860188,5298.981189979276,Month-to-month,Bank transfer,Fiber optic,No internet,No internet,4,22.523219770485998,0
3941,22,Female,62,88.61970850024122,2976.9261167734307,Month-to-month,Electronic check,DSL,Yes,No,9,146.82519613211892,0
3942,54,Male,17,55.78352237776114,5649.703885033668,One year,Electronic check,No,Yes,No,2,119.05450388987644,0
3943,58,Male,20,132.38363962740942,5492.318170423437,Month-to-month,Mailed check,DSL,No,No,5,16.89853436388448,0
3944,66,Male,3,98.95219699350437,832.6759814806218,One year,Electronic check,DSL,No,Yes,6,63.237404988344345,0
3945,30,Male,37,20.031287066577296,7283.159595656834,One year,Electronic check,DSL,No internet,Yes,3,96.8090326780337,0
3946,51,Female,15,124.71158550837721,3947.0965876532823,One year,Bank transfer,DSL,No,No internet,3,42.03675367493074,0
3947,62,Female,51,62.92760377439897,3204.265017835776,Two year,Mailed check,Fiber optic,Yes,No,1,36.39088990867431,0
3948,39,Female,48,61.627037940144426,7648.150934667351,Month-to-month,Electronic check,Fiber optic,Yes,Yes,1,12.427797981545888,0
3949,40,Female,8,69.79816557748076,3561.8533207785717,Month-to-month,Credit card,Fiber optic,No,Yes,6,164.96360768671394,0
3950,68,Male,13,101.93412865093049,5797.645243534209,One year,Mailed check,Fiber optic,No internet,No,4,19.53835235513184,0
3951,20,Female,48,77.46789235124899,5275.578170273706,Month-to-month,Mailed check,DSL,Yes,Yes,4,72.22194164888492,1
3952,59,Female,3,101.72262105406132,1404.6067748561475,One year,Mailed check,Fiber optic,Yes,No,1,44.98117833615329,0
3953,51,Female,65,39.08149381265301,7930.027912570782,Two year,Credit card,No,No internet,Yes,6,135.9756273752514,0
3954,49,Female,31,146.12138038813117,3762.4741460980044,Two year,Electronic check,DSL,No,No,1,130.22139177186085,0
3955,62,Male,26,114.8488173209023,3218.7823220967375,One year,Credit card,DSL,Yes,Yes,4,147.05781003353678,0
3956,68,Female,56,52.52692393318979,7364.946592750518,Two year,Mailed check,Fiber optic,Yes,Yes,4,114.8574112116474,0
3957,66,Female,34,114.14208804972087,4280.98285895917,Month-to-month,Mailed check,DSL,No internet,Yes,2,110.58103725666696,1
3958,38,Female,9,94.75330931401312,5670.107999241568,Month-to-month,Bank transfer,DSL,No,Yes,1,79.20882163022036,1
3959,63,Male,62,34.1945695324569,6785.343773369887,Month-to-month,Bank transfer,Fiber optic,No internet,No,2,118.1809790185076,0
3960,61,Male,13,43.16553548245639,1960.405726223695,Month-to-month,Bank transfer,No,No internet,No internet,4,29.584949444348016,1
3961,38,Female,69,25.370058449790427,1438.786023036783,Month-to-month,Bank transfer,Fiber optic,No,No internet,5,126.3671843643714,0
3962,61,Female,41,125.20094931770855,641.2037641689471,Two year,Mailed check,Fiber optic,Yes,Yes,3,27.662618836724956,0
3963,28,Female,1,91.72161783738055,7187.353064043916,One year,Credit card,DSL,No internet,No internet,6,156.49578343055327,0
3964,56,Male,47,61.17732432452755,1682.900048470875,One year,Bank transfer,Fiber optic,Yes,Yes,1,95.96607699059939,0
3965,21,Female,4,36.42483726366601,2531.2569481087116,Month-to-month,Credit card,Fiber optic,Yes,No internet,5,100.1606737710589,0
3966,68,Female,63,82.92596387484929,2357.8747160237135,Month-to-month,Bank transfer,Fiber optic,Yes,Yes,8,109.4257923748901,1
3967,18,Female,52,88.28397507333204,2506.24510142692,Two year,Electronic check,DSL,Yes,No internet,9,141.9289248264057,0
3968,45,Male,10,111.2533051274657,5377.682901946876,One year,Bank transfer,Fiber optic,No internet,No internet,4,91.34000554826846,1
3969,41,Female,28,146.0918373581219,7637.497114050252,One year,Credit card,No,No,Yes,3,82.68997252004473,0
3970,52,Female,6,76.54291895295871,2702.682144064569,Two year,Bank transfer,Fiber optic,Yes,No internet,8,59.016687651393376,1
3971,30,Male,27,72.78444685726801,3320.4125218037047,One year,Electronic check,DSL,Yes,Yes,5,31.766689621990523,0
3972,64,Male,12,68.09090059671593,6192.061174458028,One year,Credit card,DSL,Yes,No internet,3,42.35823198292563,0
3973,51,Female,62,127.50010816569194,3515.4697590827186,Month-to-month,Credit card,DSL,No,No,0,10.089733426591502,0
3974,28,Male,52,40.321238781900924,7415.737866615775,Month-to-month,Credit card,DSL,Yes,No,8,157.80168012356344,0
3975,53,Female,48,64.69567747256163,4075.4226008872106,One year,Mailed check,No,No,No,9,140.04292713280992,0
3976,68,Male,67,114.24620463380082,2847.1053605325615,Month-to-month,Credit card,Fiber optic,No internet,Yes,2,47.176012899222584,0
3977,34,Male,46,22.040341594518043,7775.42262150073,One year,Mailed check,Fiber optic,No,Yes,5,10.406315401235904,0
3978,52,Female,15,57.61949406874031,3463.6768209070215,Month-to-month,Electronic check,No,Yes,Yes,0,93.65977182654666,0
3979,35,Female,71,103.38813115811227,1926.2814823855365,Month-to-month,Credit card,DSL,No internet,No,5,80.13744388356199,0
3980,57,Female,36,44.17377274010461,1503.8364368373102,Month-to-month,Credit card,Fiber optic,No,No internet,2,141.92112562814998,0
3981,39,Male,14,59.35237398615526,7961.932474043772,Month-to-month,Credit card,DSL,Yes,Yes,2,78.49223613857804,0
3982,41,Female,3,83.1858596828198,6048.602775717908,Two year,Electronic check,DSL,No internet,No,6,156.89917727903892,0
3983,36,Female,67,74.86306357605933,3328.412399895928,Month-to-month,Mailed check,DSL,No internet,Yes,8,26.292498941092987,0
3984,54,Female,19,33.78353469419925,6628.270408532301,One year,Bank transfer,No,No,Yes,5,72.19587466293316,0
3985,56,Female,54,141.97059189323224,4419.768423164432,Month-to-month,Electronic check,Fiber optic,Yes,No internet,0,168.7699527736842,1
3986,38,Female,69,25.75805367567206,2607.3776317028523,Month-to-month,Electronic check,DSL,No,Yes,8,11.994035795569395,0
3987,25,Male,10,117.46655833496634,5972.747889014079,Month-to-month,Electronic check,Fiber optic,No internet,Yes,4,76.43420208117719,0
3988,45,Female,33,29.28496024185047,5992.568437176899,Two year,Mailed check,DSL,No internet,No internet,1,54.14955421131025,0
3989,22,Female,13,80.74845439326032,4051.3369105546662,Month-to-month,Mailed check,DSL,Yes,Yes,2,100.41632281532328,0
3990,34,Male,51,42.803467915203434,456.75088880842134,Two year,Mailed check,Fiber optic,No internet,Yes,4,57.39035604736676,0
3991,54,Female,32,38.34271353576028,708.4776439319742,Month-to-month,Mailed check,DSL,Yes,No internet,1,157.88436772845031,1
3992,53,Female,24,36.36673695042426,6331.120884110042,Month-to-month,Mailed check,No,No,Yes,2,169.31350298505663,0
3993,36,Female,35,78.86226277039451,6605.463370306885,One year,Credit card,Fiber optic,No internet,Yes,7,154.3528305025699,0
3994,44,Female,70,87.013038220348,5458.48901375974,One year,Bank transfer,DSL,No internet,No,5,77.75653368875138,0
3995,51,Female,40,37.33998416056919,6728.641745799696,One year,Bank transfer,DSL,Yes,No internet,1,178.2887401411538,0
3996,28,Male,54,147.32144493461112,5783.951015825135,Month-to-month,Mailed check,Fiber optic,Yes,No,1,134.9561738261126,0
3997,62,Male,44,53.50956529208901,7185.783502020437,Month-to-month,Mailed check,DSL,No,No internet,0,70.45351922686524,1
3998,64,Male,62,79.64937414836182,1288.1463536449146,Month-to-month,Credit card,Fiber optic,Yes,Yes,6,25.927779603795162,1
3999,29,Female,68,48.115042488248044,3163.1580737823006,Two year,Mailed check,Fiber optic,No internet,No,5,123.39789078489389,0
4000,38,Male,33,84.20994390844092,3766.4752717374718,Month-to-month,Credit card,Fiber optic,No,No,5,133.85646551941196,0
4001,28,Female,56,118.28215572047365,2451.5439785898875,Two year,Credit card,Fiber optic,No,No,4,30.81805259103837,0
4002,56,Female,36,87.74326185828437,5830.394940380608,Month-to-month,Electronic check,No,No,No,2,103.45517980536383,0
4003,45,Female,54,57.13435319334718,7308.266620244208,One year,Electronic check,DSL,Yes,No internet,7,177.80495728914946,0
4004,22,Male,19,52.29155913541195,3358.609374227283,Month-to-month,Mailed check,DSL,Yes,Yes,2,65.46115742485327,0
4005,34,Male,43,118.66147280951695,7538.181520323936,Month-to-month,Credit card,Fiber optic,No internet,Yes,4,61.32215381358685,0
4006,37,Male,12,35.37096284441422,4182.474366438048,Month-to-month,Mailed check,DSL,No,No,7,163.56136823580394,1
4007,58,Female,11,68.09564427276302,4227.873451846804,Month-to-month,Electronic check,Fiber optic,No,Yes,2,29.960727593059456,1
4008,63,Male,70,39.6927531650051,4841.734371354277,Two year,Electronic check,Fiber optic,No,Yes,4,168.69967557378973,0
4009,29,Female,12,53.53685780828265,2219.8154144426703,One year,Electronic check,DSL,No internet,No internet,5,142.51280024649319,0
4010,23,Male,41,39.84882022304379,3128.548101166792,One year,Electronic check,DSL,Yes,Yes,0,76.44286951859637,0
4011,34,Male,25,135.28042611051546,4470.575877795408,Month-to-month,Electronic check,Fiber optic,No,Yes,1,24.203095459865786,0
4012,68,Female,3,115.14754587169413,7541.664796028767,Two year,Mailed check,No,Yes,Yes,6,13.259672013143362,0
4013,36,Female,3,92.92054198575397,5177.271369796225,Month-to-month,Mailed check,DSL,Yes,Yes,8,73.89130339442275,1
4014,43,Male,28,49.1752789244193,2731.6208073208054,Two year,Electronic check,Fiber optic,Yes,No,9,129.91010936106358,0
4015,65,Male,23,86.32948753589534,182.70172920037083,Month-to-month,Mailed check,Fiber optic,Yes,No internet,3,92.87996628971335,0
4016,61,Male,48,87.7083168381844,7855.158634446255,Month-to-month,Electronic check,DSL,Yes,No internet,4,135.5708217778003,0
4017,61,Female,67,96.75248433500781,3994.578006765324,Two year,Electronic check,DSL,No internet,No internet,3,123.99704428343861,0
4018,69,Female,42,27.81107043895509,7514.111750813091,Month-to-month,Electronic check,DSL,Yes,Yes,2,107.39422219262228,0
4019,49,Male,40,146.47725625557183,4439.827347296918,Two year,Mailed check,Fiber optic,No,No,9,174.47484372322526,1
4020,23,Male,6,80.50706617804201,4883.172395756081,Month-to-month,Mailed check,Fiber optic,No,No internet,1,133.82535384008992,1
4021,53,Female,20,140.44913063288342,5724.10682164138,One year,Credit card,No,No,No,2,165.48428636084518,0
4022,55,Male,11,21.275054912816927,2635.708295948804,Two year,Mailed check,DSL,No internet,No internet,1,51.167295934404834,0
4023,28,Female,27,52.18259143259016,5621.973289332773,One year,Mailed check,No,Yes,No,7,131.3187365521242,0
4024,50,Female,21,33.51942414073363,4261.6560878259315,One year,Bank transfer,Fiber optic,No,Yes,0,111.62648678057708,0
4025,41,Female,13,120.0501030561203,5412.591601701803,Month-to-month,Electronic check,DSL,No,Yes,4,167.13033646260504,1
4026,40,Female,35,61.61625644731246,6703.082761187736,Month-to-month,Electronic check,DSL,No,No internet,0,96.77701299614345,0
4027,32,Female,47,129.2640260940471,1555.4101291486731,Month-to-month,Mailed check,Fiber optic,Yes,No internet,4,57.53903443495578,1
4028,44,Female,28,128.2100975430614,4947.052191652501,Month-to-month,Mailed check,No,No,No internet,2,75.42262326435211,0
4029,28,Male,21,106.81332306485407,511.679496017709,Two year,Credit card,Fiber optic,Yes,Yes,8,47.2010669224644,0
4030,68,Female,18,106.55163446071703,906.7092026973912,Month-to-month,Bank transfer,Fiber optic,No,Yes,0,47.39540989599174,0
4031,67,Female,31,111.02075996950755,5429.294462311137,One year,Electronic check,DSL,No,No internet,9,89.97166962453237,1
4032,34,Male,60,107.58929850187069,660.4074492857237,Two year,Electronic check,DSL,Yes,No internet,0,161.73670199980512,0
4033,68,Female,37,70.29808649896538,4803.326460530394,Month-to-month,Mailed check,DSL,No,Yes,7,42.61778828641352,0
4034,31,Male,21,108.76759379391098,1838.099529345945,Two year,Mailed check,DSL,No internet,No internet,2,58.93790206109964,1
4035,44,Female,14,136.6629059950066,2502.270145242809,Two year,Bank transfer,Fiber optic,Yes,No internet,6,155.00798176876157,0
4036,35,Male,60,63.234553943961075,1124.1283669646684,Month-to-month,Electronic check,No,No,No internet,9,67.67356718528761,1
4037,45,Male,23,142.83557340794397,2064.4731407654303,Month-to-month,Bank transfer,DSL,No internet,Yes,4,173.61027833825142,0
4038,68,Female,29,21.765606426840066,6588.205100072691,Month-to-month,Electronic check,Fiber optic,No internet,Yes,1,55.716446998802006,0
4039,64,Female,47,65.38072997448083,5147.139404291567,One year,Mailed check,DSL,Yes,No,6,85.16438168875823,0
4040,64,Female,30,37.17279222473623,7603.102378231552,Month-to-month,Bank transfer,DSL,No,No,6,26.253689662765947,1
4041,21,Female,38,36.46057777585308,485.0843572946667,One year,Credit card,DSL,Yes,No,2,178.66988520076228,0
4042,24,Male,27,126.00583422150387,6360.054777754142,Month-to-month,Mailed check,DSL,No internet,No,5,161.32414762885531,1
4043,62,Male,15,139.387880917516,5622.709747907455,Two year,Credit card,DSL,No internet,No internet,4,148.9855829889412,0
4044,52,Male,59,121.10857305028813,2161.0492110605346,Two year,Credit card,DSL,Yes,Yes,0,36.748219995359904,0
4045,65,Female,3,146.96004346903277,5860.416952203617,Two year,Credit card,Fiber optic,Yes,Yes,0,174.79086983414533,1
4046,26,Male,10,48.12276612161519,5760.7335443255,Month-to-month,Electronic check,DSL,No,No,1,167.95571856558715,1
4047,25,Female,17,38.30398858725976,3728.827104164076,Month-to-month,Credit card,Fiber optic,No internet,No internet,6,84.06414513957827,1
4048,69,Female,11,87.69149166514975,5540.2529889443,Month-to-month,Electronic check,DSL,Yes,Yes,2,125.87829504923914,0
4049,62,Male,48,127.77488991654033,3612.1891338190153,Month-to-month,Bank transfer,No,No internet,Yes,8,178.71793270764798,0
4050,34,Female,5,25.17908180894776,2750.81020885719,Month-to-month,Mailed check,No,Yes,No internet,2,79.65668731492892,0
4051,34,Male,69,149.42353592998467,3785.2785866616377,Two year,Electronic check,No,No,No internet,9,29.217767139194105,0
4052,66,Female,64,98.29197079669197,7171.522903793051,Two year,Electronic check,Fiber optic,No internet,No,3,157.52243591922945,0
4053,50,Male,14,147.26243558357908,3138.2119635957233,Month-to-month,Bank transfer,Fiber optic,No,No,7,91.00247013522444,0
4054,49,Female,50,67.46061232039101,3289.1366019076445,One year,Bank transfer,DSL,No,No internet,3,177.78480736007566,0
4055,25,Male,26,79.5430966693666,4906.385498214197,Month-to-month,Mailed check,Fiber optic,No internet,Yes,6,103.65178626881729,1
4056,36,Male,69,117.80698751166098,6048.695855925608,Month-to-month,Bank transfer,DSL,Yes,No internet,4,15.011192610164404,1
4057,55,Female,7,123.05105857297143,5903.504796458136,Two year,Electronic check,DSL,No,No internet,5,93.59358381274463,1
4058,20,Female,16,50.294296935531236,256.40996793344226,Two year,Mailed check,DSL,No,Yes,7,132.0705619859233,0
4059,22,Male,55,140.87414122000393,5530.58113084894,Month-to-month,Mailed check,Fiber optic,No internet,Yes,3,14.42510479452354,0
4060,30,Female,56,132.7650058385147,3659.3769799815223,Two year,Mailed check,DSL,No internet,No,5,80.28628144161287,0
4061,64,Female,4,22.366689403415812,4240.310743680214,Two year,Credit card,No,No internet,No internet,9,36.44523407676796,0
4062,63,Female,48,36.7138537611738,4537.140361849536,Month-to-month,Credit card,DSL,No,No,1,119.32645957363096,0
4063,48,Male,17,84.49262383291877,5880.584975155297,Month-to-month,Electronic check,No,Yes,No internet,8,172.748794292267,1
4064,33,Male,36,79.92421683471375,6667.530570505673,One year,Credit card,DSL,Yes,No internet,8,116.1794337743998,1
4065,67,Female,70,112.0908111545286,5205.461462594665,Two year,Bank transfer,Fiber optic,No internet,Yes,9,128.12921008560113,0
4066,49,Female,38,31.662478886894426,4554.867044367409,Month-to-month,Mailed check,Fiber optic,No,No internet,9,77.41569307235362,0
4067,39,Male,62,103.83118987062645,3052.7771130203446,Month-to-month,Electronic check,Fiber optic,No,No internet,5,105.73394772182579,1
4068,46,Female,48,100.12809104749572,1189.2379319323857,One year,Bank transfer,Fiber optic,No,Yes,5,102.45581064659616,0
4069,39,Male,10,50.370547802145765,7672.763684994426,One year,Mailed check,Fiber optic,No internet,Yes,9,139.1330786955505,0
4070,60,Female,36,90.51121535489193,3748.55410936993,One year,Bank transfer,Fiber optic,No,Yes,6,155.6749799934502,0
4071,20,Female,29,48.886936909477654,4573.076731529407,Month-to-month,Credit card,Fiber optic,No,No internet,3,122.69061052812697,0
4072,27,Female,4,39.09999352307882,6033.477801547696,Two year,Bank transfer,Fiber optic,Yes,Yes,6,176.56749632708784,1
4073,59,Male,44,94.50754150502917,640.4428313406503,One year,Credit card,DSL,No internet,No internet,9,150.80902672916494,0
4074,38,Male,56,147.07165617907413,6854.586971129479,Two year,Bank transfer,DSL,No internet,No,0,31.189947315877262,1
4075,33,Male,42,50.80133539232685,6396.503372405018,Two year,Electronic check,DSL,No internet,Yes,6,96.2708177256491,1
4076,29,Male,13,66.19369941616975,6217.985797087745,Two year,Credit card,No,No,No,0,163.5501333779409,0
4077,19,Female,46,53.35451937870607,273.66338320182626,Two year,Credit card,Fiber optic,No,No,7,170.46892768430635,0
4078,58,Female,33,54.63977681404432,4259.4989261422725,Two year,Mailed check,DSL,Yes,Yes,9,74.63500953350767,0
4079,41,Male,21,72.54497744426848,528.720128786251,One year,Credit card,DSL,No internet,Yes,5,133.36969045780916,0
4080,52,Female,57,111.24121638458061,4451.893372893601,One year,Mailed check,Fiber optic,No,No internet,0,79.79273221920431,0
4081,47,Female,69,25.04458812402287,5775.741777418628,One year,Credit card,DSL,Yes,Yes,0,31.02215277050342,0
4082,47,Male,70,144.42614543912282,1062.6169770415408,One year,Credit card,Fiber optic,No,No,3,160.3839218368111,0
4083,64,Female,67,26.016384333602176,5589.57653327058,Month-to-month,Credit card,Fiber optic,No,No,6,168.43203086109233,1
4084,52,Female,48,134.56291365279276,3651.309483283927,Month-to-month,Credit card,Fiber optic,No internet,No,4,95.80759031518713,0
4085,36,Male,33,136.26915283905987,6511.268152354778,Month-to-month,Mailed check,No,No internet,No internet,4,13.112263239424436,0
4086,67,Female,36,88.18359438689802,4315.352621104378,Month-to-month,Electronic check,Fiber optic,No,No internet,7,148.72616261836416,0
4087,25,Female,33,37.80958772046577,2755.3601330937254,Month-to-month,Bank transfer,Fiber optic,No,Yes,1,91.08326225923444,0
4088,43,Female,31,93.46897617240269,2722.733351047298,Two year,Credit card,Fiber optic,No,Yes,3,22.754820782066655,0
4089,66,Male,21,101.72218078737046,7190.143508059914,Month-to-month,Credit card,Fiber optic,No,Yes,3,42.19655208815413,0
4090,57,Male,27,131.50866451492448,3677.6855182225454,Month-to-month,Electronic check,No,No,No,7,35.86028783917283,1
4091,24,Female,62,91.61639885004406,3305.4557876937256,One year,Mailed check,Fiber optic,No internet,No,5,126.66740727435142,0
4092,47,Female,26,73.39222146743397,415.00161615353306,Month-to-month,Bank transfer,DSL,No internet,No,9,60.899613787471274,1
4093,24,Female,66,128.9778552010348,2978.164380411673,Two year,Electronic check,No,No,Yes,8,31.707387942945346,0
4094,20,Male,12,147.52373365584046,6812.053734060956,Month-to-month,Electronic check,Fiber optic,No,Yes,9,166.0003004600934,0
4095,18,Male,22,103.86341667053132,6111.802486607612,Month-to-month,Electronic check,DSL,No internet,No,8,172.61028003268655,1
4096,53,Male,17,133.67031484936524,1845.214302093138,Two year,Electronic check,Fiber optic,No,Yes,3,33.55789837038528,0
4097,42,Female,7,97.83556466777834,3363.1473233866755,One year,Credit card,DSL,No internet,No internet,9,49.14009506267868,1
4098,54,Female,68,109.67243888333974,1652.979441045816,Two year,Bank transfer,No,No internet,Yes,6,110.6605223330907,0
4099,18,Female,37,109.46172528135945,7638.312852994184,Month-to-month,Credit card,No,No internet,No,2,35.58633441474059,0
4100,32,Female,38,111.6223082892345,4825.131240430732,Month-to-month,Electronic check,DSL,No internet,Yes,5,36.96058779361402,0
4101,54,Female,11,61.731747710722374,6059.402861133534,One year,Bank transfer,No,Yes,No internet,0,67.21792709535632,0
4102,30,Male,1,94.8359815153226,5739.088332446554,Month-to-month,Electronic check,Fiber optic,No,No,4,171.35895658756087,1
4103,57,Female,25,97.2376259165934,7002.145970781659,Month-to-month,Mailed check,Fiber optic,No,Yes,5,173.61517338056564,0
4104,25,Female,42,60.95931147272015,7599.689450509129,Month-to-month,Electronic check,DSL,No,Yes,4,153.1040024703129,0
4105,22,Female,52,65.48080780147629,356.32477282822316,Two year,Electronic check,DSL,No internet,Yes,6,128.2711960479386,0
4106,26,Male,24,119.09207945217291,7804.879321209623,One year,Mailed check,Fiber optic,No internet,Yes,3,132.51447219564795,0
4107,18,Female,53,95.75409928024239,6977.2854585364485,Month-to-month,Credit card,DSL,No internet,No internet,4,89.82738332485815,0
4108,53,Male,56,39.397449235211916,3125.2845287149607,Month-to-month,Bank transfer,Fiber optic,No,Yes,3,100.12628678644332,0
4109,52,Male,63,128.8928085287734,6712.847016200857,Two year,Electronic check,No,No internet,Yes,8,117.85695220101798,0
4110,19,Male,8,134.80485731966155,5918.808060414501,Month-to-month,Electronic check,No,Yes,No,1,134.31872837408014,0
4111,57,Male,59,80.59834923451584,6365.603575848565,One year,Mailed check,DSL,No,No internet,0,26.463849326793717,0
4112,40,Male,45,47.1579661629805,1843.459159428537,One year,Bank transfer,DSL,Yes,No,3,48.23079164552437,0
4113,26,Female,27,143.1888444026377,5223.653245291756,One year,Mailed check,No,Yes,No internet,5,173.7003425214554,0
4114,51,Female,52,134.6950433875449,304.8145649643975,Month-to-month,Electronic check,Fiber optic,No,Yes,9,66.97418512829842,1
4115,63,Male,18,51.769627024439,6801.010147167505,Two year,Credit card,No,Yes,No internet,7,55.64061583739449,1
4116,31,Male,16,32.42718571935066,7613.2394825587335,Month-to-month,Credit card,Fiber optic,Yes,No,3,81.72492306113494,0
4117,21,Male,66,77.28496898138388,5330.775181018775,Month-to-month,Bank transfer,Fiber optic,No internet,Yes,0,59.45652757365455,0
4118,47,Female,5,107.93160824418615,4150.090260090416,Month-to-month,Electronic check,DSL,Yes,No,8,25.50063273381538,1
4119,48,Female,3,42.80051607859272,5833.275605968262,Month-to-month,Mailed check,DSL,No internet,No,2,45.35339242371456,0
4120,55,Male,70,86.71764559612724,2678.254176974474,Month-to-month,Electronic check,DSL,Yes,No internet,5,118.82716558899665,0
4121,28,Female,7,75.30401425542718,5048.463586919051,Two year,Mailed check,DSL,No,Yes,9,47.94103469896456,1
4122,52,Female,50,135.77164934003054,5779.88622052091,Month-to-month,Mailed check,Fiber optic,No,No,7,120.10342343812202,1
4123,25,Male,14,75.8436622649267,1227.1781737013819,Two year,Bank transfer,Fiber optic,No,No,4,27.013752133589907,0
4124,20,Male,38,89.39093118555489,1206.5372434230796,Month-to-month,Mailed check,Fiber optic,No,No internet,6,17.11897943072088,0
4125,31,Female,47,144.1872054802369,5757.4916039430245,Month-to-month,Bank transfer,No,No internet,No,9,156.46650605206267,1
4126,30,Female,33,58.95992956369339,3511.081703907418,Month-to-month,Credit card,Fiber optic,Yes,Yes,8,139.20445324208782,0
4127,62,Female,43,57.56882115245238,7124.69183784111,One year,Bank transfer,Fiber optic,Yes,Yes,0,123.22470608388345,0
4128,49,Male,29,123.94736039246555,2564.3171690390172,One year,Bank transfer,No,No,No internet,7,15.252869599267054,1
4129,51,Male,57,56.08006819871593,435.2028242642919,Two year,Bank transfer,Fiber optic,No internet,No,1,50.69016897613567,0
4130,62,Male,5,128.14256310951663,5234.020630929005,One year,Credit card,DSL,No internet,No internet,0,148.0934356158843,0
4131,36,Female,60,32.41962921701384,5505.489890160387,Month-to-month,Bank transfer,Fiber optic,No,No internet,3,34.593503059952575,0
4132,55,Female,70,34.46396215023089,4473.373710931812,Month-to-month,Mailed check,Fiber optic,Yes,No,5,148.18508478193982,0
4133,33,Male,2,137.17203864116033,5498.327900987324,Two year,Mailed check,Fiber optic,No,Yes,7,109.31970345056062,0
4134,19,Female,70,90.30559672271659,4237.65932134772,Two year,Bank transfer,DSL,Yes,No internet,0,135.86262252548647,0
4135,57,Male,43,113.44585467025104,5571.79924718246,Month-to-month,Mailed check,DSL,No,Yes,0,119.56620333669942,0
4136,34,Female,4,49.28755594213076,447.1055117860367,Month-to-month,Bank transfer,DSL,Yes,Yes,9,80.88822861423827,1
4137,51,Male,56,41.61566788967408,3010.3392247460697,One year,Credit card,DSL,No internet,No,1,59.636149312477144,0
4138,59,Female,59,128.5440540902432,1765.4536518341085,One year,Mailed check,Fiber optic,No,No,8,124.36396036044401,0
4139,33,Female,9,66.62104291302234,884.6764950318558,One year,Bank transfer,Fiber optic,Yes,Yes,3,147.17518990683203,0
4140,55,Male,3,79.15424048585928,1949.331825711968,Month-to-month,Electronic check,Fiber optic,Yes,Yes,6,17.604548147516496,1
4141,19,Male,48,23.636346645796667,1611.3538824511265,Two year,Credit card,DSL,Yes,Yes,2,74.5845187330512,0
4142,19,Male,43,70.16449544508563,7787.737968056617,Month-to-month,Electronic check,DSL,Yes,No internet,0,69.6240633105767,0
4143,43,Male,1,120.1569150562472,2363.7127499758553,Month-to-month,Bank transfer,Fiber optic,No internet,Yes,0,105.11004287793693,0
4144,30,Male,57,126.76577304720202,1924.57586416256,Month-to-month,Mailed check,Fiber optic,Yes,No internet,8,29.36725958592595,1
4145,64,Female,53,110.83812255473043,6695.508599525044,Month-to-month,Bank transfer,No,No internet,No,3,168.68129972367748,0
4146,48,Male,16,109.98336536068648,3411.018116423828,Two year,Mailed check,Fiber optic,Yes,No,2,103.24674563374984,0
4147,51,Male,51,85.81110465763052,3429.5770427495418,One year,Bank transfer,Fiber optic,No internet,Yes,4,167.03797672824243,0
4148,56,Male,55,89.982812803777,3604.3646844031987,Two year,Bank transfer,Fiber optic,No internet,No,0,148.87995698848061,0
4149,20,Male,1,116.54212708570866,3390.622598352855,Month-to-month,Mailed check,No,Yes,Yes,2,42.57860659358083,1
4150,25,Male,28,52.14923384760397,2679.867094174902,Two year,Mailed check,No,No internet,No internet,3,32.49763208980272,0
4151,40,Female,53,50.09721887198728,2362.08159618284,One year,Bank transfer,No,No,Yes,5,156.41254080015779,0
4152,31,Male,58,143.4902271088271,7067.481444234985,Month-to-month,Electronic check,No,Yes,No,8,101.13703783931724,0
4153,44,Male,60,23.5996852786408,1377.488034469314,Two year,Credit card,Fiber optic,No,Yes,2,13.356267142642732,0
4154,46,Male,59,38.1305102764736,1530.3925880912202,Month-to-month,Electronic check,DSL,No internet,No,3,168.81854723469115,1
4155,56,Female,22,94.14321540616224,4616.580893357835,Month-to-month,Electronic check,Fiber optic,No internet,No internet,4,90.41482789682095,0
4156,56,Female,8,115.91852903078531,2814.9027793356067,Month-to-month,Electronic check,DSL,No,No,7,61.15917129790727,1
4157,18,Male,49,89.92584078805153,3430.0819822915146,Month-to-month,Electronic check,DSL,Yes,No,8,97.82163809901003,0
4158,34,Male,42,66.15831950143493,6471.718202336396,Month-to-month,Mailed check,Fiber optic,No,No,2,149.89612637380637,1
4159,58,Female,27,147.13689551588578,7238.685376979132,One year,Electronic check,Fiber optic,No internet,No,2,28.74976495608437,0
4160,47,Female,39,111.50084906726995,6345.374068496722,Month-to-month,Credit card,Fiber optic,Yes,No,6,71.01859355038052,1
4161,30,Female,25,128.08080933872026,1955.9332799969372,Month-to-month,Mailed check,DSL,No,No,8,64.20733445174493,1
4162,38,Male,38,25.232093644466527,7841.773187911497,One year,Electronic check,Fiber optic,No,Yes,0,152.7404184047851,0
4163,36,Male,24,50.66961436153988,2969.094356447157,Month-to-month,Mailed check,No,Yes,No internet,0,142.3394369161261,0
4164,36,Female,24,68.64224216690542,1435.6297832004427,One year,Electronic check,Fiber optic,No,Yes,1,78.01768587807845,0
4165,42,Male,60,43.73818175069614,4046.023973197516,Two year,Electronic check,Fiber optic,Yes,No internet,5,122.96301264297517,0
4166,39,Female,50,29.476905452189136,5829.757580116083,Month-to-month,Credit card,Fiber optic,Yes,Yes,2,77.0557319901129,0
